file,path,line,cyclomatic_complexity,function_count,come,vul,vultype,version,gpt_response_valid,is_fixed,is_correctly_fixed,is_fixed_info,未能成功修复原因
0x1611ead58474528582420b089e9b3b55bc9af3c1,/home/hjh/Desktop/test/sguardplus/sum/0x1611ead58474528582420b089e9b3b55bc9af3c1.sol,399,79,59,rlrep,180,access_control,^0.4.24,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x1611ead58474528582420b089e9b3b55bc9af3c1(180).sol:181:17: Error: Expected ';' but got 'payable'
        address payable payableTarget = address(uint160(target));
                ^-----^
",不支持的语法特性
0x162774441fb7f8a1bde335dc7f5accd51aac0d91,/home/hjh/Desktop/test/sguardplus/sum/0x162774441fb7f8a1bde335dc7f5accd51aac0d91.sol,399,81,59,rlrep,49,access_control,^0.4.11,TRUE,TRUE,TRUE,,
0x16504ea42ffd2bd962108c2ea7cc4fb70106d8a8,/home/hjh/Desktop/test/sguardplus/sum/0x16504ea42ffd2bd962108c2ea7cc4fb70106d8a8.sol,199,19,19,rlrep,15,unchecked_low_level_calls,^0.4.11,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x16504ea42ffd2bd962108c2ea7cc4fb70106d8a8(15).sol:12:24: Error: Expected ',' but got 'payable'
  function wcf(address payable target, uint256 a) external payable {
                       ^-----^
",不支持的语法特性
0x16b888fa2fc83043c3ad6d6c2780c8248461bb15,/home/hjh/Desktop/test/sguardplus/sum/0x16b888fa2fc83043c3ad6d6c2780c8248461bb15.sol,399,59,39,rlrep,163,access_control,^0.4.19,TRUE,TRUE,TRUE,,
0x16ba8a8c7cefb05c9a8dcb0bc04e05437081d228,/home/hjh/Desktop/test/sguardplus/sum/0x16ba8a8c7cefb05c9a8dcb0bc04e05437081d228.sol,199,19,19,rlrep,33,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x17114e96d507e478f738a5ad864f8c996c529fc7,/home/hjh/Desktop/test/sguardplus/sum/0x17114e96d507e478f738a5ad864f8c996c529fc7.sol,399,79,79,rlrep,194,access_control,^0.4.24,TRUE,TRUE,TRUE,,
0x1779715743db83628e3cd5f2aeea3177ab415621,/home/hjh/Desktop/test/sguardplus/sum/0x1779715743db83628e3cd5f2aeea3177ab415621.sol,399,59,39,rlrep,138,access_control,^0.4.19,TRUE,TRUE,TRUE,,
0x17f68886d00845867c154c912b4ccc506ec92fc7,/home/hjh/Desktop/test/sguardplus/sum/0x17f68886d00845867c154c912b4ccc506ec92fc7.sol,399,39,39,rlrep,45,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x184001d794a8c91def72b8a488b67cc907d4e5be,/home/hjh/Desktop/test/sguardplus/sum/0x184001d794a8c91def72b8a488b67cc907d4e5be.sol,199,19,19,rlrep,16,Arithmetic,^0.4.21,TRUE,TRUE,TRUE,,
0x185c5cef4b4659f025e258bf385a0b444d33077b,/home/hjh/Desktop/test/sguardplus/sum/0x185c5cef4b4659f025e258bf385a0b444d33077b.sol,399,81,59,rlrep,215,access_control,^0.4.25,TRUE,TRUE,FALSE（并未修复tx.origin漏洞）,,
0x1939f518ff3b24aa728e023ba4991e282f80b466,/home/hjh/Desktop/test/sguardplus/sum/0x1939f518ff3b24aa728e023ba4991e282f80b466.sol,199,39,19,rlrep,71,unchecked_low_level_calls,^0.4.25,TRUE,TRUE,TRUE,,
0x19c320b43744254ebdbcb1f1bd0e2a3dc08e01dc,/home/hjh/Desktop/test/sguardplus/sum/0x19c320b43744254ebdbcb1f1bd0e2a3dc08e01dc.sol,599,39,39,smartfix,357,Reentrancy,^0.4.18,TRUE,TRUE,FALSE（未完全修复）,,
0x1abf4b764501f27b2e6aa122e32fe52074b800e2,/home/hjh/Desktop/test/sguardplus/sum/0x1abf4b764501f27b2e6aa122e32fe52074b800e2.sol,199,19,19,rlrep,92,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x1ad392cb01caa44a1afdfca5b36434b0eb312420,/home/hjh/Desktop/test/sguardplus/sum/0x1ad392cb01caa44a1afdfca5b36434b0eb312420.sol,199,19,19,rlrep,12,Arithmetic,^0.4.11,TRUE,FALSE,FALSE（没有引用Safemath或合约版本升级）,"./smartcontract/single_fixed_contracts\0x1ad392cb01caa44a1afdfca5b36434b0eb312420(12).sol:6:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function XG4K() public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x1ad392cb01caa44a1afdfca5b36434b0eb312420(12).sol:12:26: Error: Member ""add"" not found or not visible after argument-dependent lookup in uint256
    balances[receiver] = balances[receiver].add(amount);
                         ^--------------------^
",未引入safemath库
0x1b5ed05690a6b04533f09185afe03ff2371835c2,/home/hjh/Desktop/test/sguardplus/sum/0x1b5ed05690a6b04533f09185afe03ff2371835c2.sol,199,39,19,rlrep,85,Arithmetic,^0.4.19,FALSE(脚本原因导致),FALSE,FALSE（没有引用Safemath）,"./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:20:46: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
        if(msg.data.length < (2 * 32) + 4) { throw; }
                                             ^---^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:33:46: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
        if(msg.data.length < (3 * 32) + 4) { throw; }
                                             ^---^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:60:36: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
        if (msg.sender != owner) { throw; }
                                   ^---^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:64:36: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
        if (msg.sender != owner) { throw; }
                                   ^---^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:68:36: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
        if (msg.sender != owner) { throw; }
                                   ^---^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:80:32: Error: Undeclared identifier.
        uint256 tokensIssued = SafeMath.mul(msg.value, 1000) + nextBonusPayout;
                               ^------^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:85:29: Error: Undeclared identifier.
        totalContribution = SafeMath.add(totalContribution, msg.value);
                            ^------^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:86:34: Error: Undeclared identifier.
        totalBonusTokensIssued = SafeMath.add(totalBonusTokensIssued, nextBonusPayout);
                                 ^------^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:88:23: Error: Undeclared identifier.
        totalSupply = SafeMath.add(totalSupply, tokensIssued);
                      ^------^
./smartcontract/single_fixed_contracts\0x1b5ed05690a6b04533f09185afe03ff2371835c2(85).sol:89:32: Error: Undeclared identifier.
        balances[msg.sender] = SafeMath.add(balances[msg.sender], tokensIssued);
                               ^------^
",未引入safemath库
0x1c2389c0b8014be72e11849ec0aa790b03929e18,/home/hjh/Desktop/test/sguardplus/sum/0x1c2389c0b8014be72e11849ec0aa790b03929e18.sol,199,19,19,rlrep,32,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x1c46aa11ef347fe91603fdbd81f4600eb989ae38,/home/hjh/Desktop/test/sguardplus/sum/0x1c46aa11ef347fe91603fdbd81f4600eb989ae38.sol,199,19,19,rlrep,33,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481,/home/hjh/Desktop/test/sguardplus/sum/0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481.sol,399,39,39,smartfix,56,Reentrancy,^0.4.19,TRUE,TRUE,FALSE,,
0x1c9be00d799132986edcd2d099b9f28e5757677c,/home/hjh/Desktop/test/sguardplus/sum/0x1c9be00d799132986edcd2d099b9f28e5757677c.sol,199,59,39,rlrep,169,access_control,^0.4.21,TRUE,TRUE,TRUE,,
0x1ca43a170bad619322e6f54d46b57e504db663aa,/home/hjh/Desktop/test/sguardplus/sum/0x1ca43a170bad619322e6f54d46b57e504db663aa.sol,399,81,79,rlrep,321,unchecked_low_level_calls,^0.4.25,FALSE(脚本原因导致),FALSE,,"./smartcontract/single_fixed_contracts\0x1ca43a170bad619322e6f54d46b57e504db663aa(321).sol:321:68: Error: Undeclared identifier. Did you mean ""min"", ""sub"" or ""msg""?
            (bool callSuccess, ) = address(receiver).call.value(0)(sig, _from, _amount, _data);
                                                                   ^-^
./smartcontract/single_fixed_contracts\0x1ca43a170bad619322e6f54d46b57e504db663aa(321).sol:3:5: Warning: Variable is shadowed in inline assembly by an instruction of the same name
    function add(uint x, uint y) internal pure returns (uint z) {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x1ca43a170bad619322e6f54d46b57e504db663aa(321).sol:9:5: Warning: Variable is shadowed in inline assembly by an instruction of the same name
    function mul(uint x, uint y) internal pure returns (uint z) {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x1ca43a170bad619322e6f54d46b57e504db663aa(321).sol:134:5: Warning: Variable is shadowed in inline assembly by an instruction of the same name
    function stop() public auth note {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x1ca43a170bad619322e6f54d46b57e504db663aa(321).sol:6:5: Warning: Variable is shadowed in inline assembly by an instruction of the same name
    function sub(uint x, uint y) internal pure returns (uint z) {
    ^ (Relevant source part starts here and spans across multiple lines).
",未定义的变量和结构等
0x1cb2e74469db0ae44bedef0824f2e8573c06e888,/home/hjh/Desktop/test/sguardplus/sum/0x1cb2e74469db0ae44bedef0824f2e8573c06e888.sol,199,39,19,rlrep,29,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x1ce41d9f3e2c211d3ff301dcc4b4776151e4a9ed,/home/hjh/Desktop/test/sguardplus/sum/0x1ce41d9f3e2c211d3ff301dcc4b4776151e4a9ed.sol,599,81,59,rlrep,73,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x1d0f2332f8c5800fbf344dc4e86ddf97c52b7b67,/home/hjh/Desktop/test/sguardplus/sum/0x1d0f2332f8c5800fbf344dc4e86ddf97c52b7b67.sol,199,19,19,rlrep,48,access_control,^0.4.18,TRUE,FALSE,FALSE（未添加modifier的定义）,"./smartcontract/single_fixed_contracts\0x1d0f2332f8c5800fbf344dc4e86ddf97c52b7b67(48).sol:5:2: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
	function Splitter(address[] _recipients) public
 ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x1d0f2332f8c5800fbf344dc4e86ddf97c52b7b67(48).sol:28:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function SplitterService() public
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x1d0f2332f8c5800fbf344dc4e86ddf97c52b7b67(48).sol:47:43: Error: Undeclared identifier.
    function ownerWithdrawFees() external onlyOwner {
                                          ^-------^
",未定义的标识符（onlyOwner）
0x1d5854e7f4dd81d9d4c09097d3cc736c7771f234,/home/hjh/Desktop/test/sguardplus/sum/0x1d5854e7f4dd81d9d4c09097d3cc736c7771f234.sol,199,19,19,rlrep,33,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x1ddbeab4882e8ad8261ca030dd71d0a450494846,/home/hjh/Desktop/test/sguardplus/sum/0x1ddbeab4882e8ad8261ca030dd71d0a450494846.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,TRUE,TRUE,TRUE,,
0x1e2bbf1578d1ecd107c95ab550f8c9559a0acca6,/home/hjh/Desktop/test/sguardplus/sum/0x1e2bbf1578d1ecd107c95ab550f8c9559a0acca6.sol,199,19,19,rlrep,23,Arithmetic,^0.4.13,TRUE,FALSE,FALSE（没有引用Safemath或合约版本升级）,"./smartcontract/single_fixed_contracts\0x1e2bbf1578d1ecd107c95ab550f8c9559a0acca6(23).sol:12:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function Tbyc() {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x1e2bbf1578d1ecd107c95ab550f8c9559a0acca6(23).sol:22:29: Error: Member ""sub"" not found or not visible after argument-dependent lookup in uint256
    balanceOf[msg.sender] = balanceOf[msg.sender].sub(_value);
                            ^-----------------------^
",未引入safemath库
0x1ef57424c7f38628a0e25177ff61a671fbe4b405,/home/hjh/Desktop/test/sguardplus/sum/0x1ef57424c7f38628a0e25177ff61a671fbe4b405.sol,199,19,19,rlrep,49,access_control,^0.4.13,TRUE,TRUE,TRUE,,
0x1f313e1015d362a50a16a479f857637bbb36a353,/home/hjh/Desktop/test/sguardplus/sum/0x1f313e1015d362a50a16a479f857637bbb36a353.sol,199,19,19,rlrep,33,Reentrancy,^0.4.16,TRUE,TRUE,TRUE,,
0x1fa71916a1755181f2d82db0ee0630f28b7d2dc6,/home/hjh/Desktop/test/sguardplus/sum/0x1fa71916a1755181f2d82db0ee0630f28b7d2dc6.sol,199,19,19,rlrep,49,access_control,^0.4.13,TRUE,TRUE,TRUE,,
0x20f279245cf7d9006f21edcb8d9e291c6e7ecfae,/home/hjh/Desktop/test/sguardplus/sum/0x20f279245cf7d9006f21edcb8d9e291c6e7ecfae.sol,199,19,19,rlrep,15,Arithmetic,^0.4.19,TRUE,TRUE,TRUE,,
0x21c6fab4d633c032a31b958c6220847a1fe31c8a,/home/hjh/Desktop/test/sguardplus/sum/0x21c6fab4d633c032a31b958c6220847a1fe31c8a.sol,199,19,19,rlrep,100,access_control,^0.4.16,TRUE,TRUE,TRUE,,
0x22fc6aaad8ed676e3baa318765b843d0b3086850,/home/hjh/Desktop/test/sguardplus/sum/0x22fc6aaad8ed676e3baa318765b843d0b3086850.sol,199,19,19,rlrep,49,access_control,^0.4.11,TRUE,TRUE,TRUE,,
0x232391765aacf9e075e66162ce4e453afcbf14b5,/home/hjh/Desktop/test/sguardplus/sum/0x232391765aacf9e075e66162ce4e453afcbf14b5.sol,199,19,19,smartfix,135,Reentrancy,0.8.2,TRUE,TRUE,FALSE（修复错误）,,
0x2373caa3eaf093dd7a36cdbc94b32ef7f136b597,/home/hjh/Desktop/test/sguardplus/sum/0x2373caa3eaf093dd7a36cdbc94b32ef7f136b597.sol,199,19,19,rlrep,31,unchecked_low_level_calls,^0.4.21,TRUE,TRUE,TRUE,,
0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,/home/hjh/Desktop/test/sguardplus/sum/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,199,19,19,SmartBugs,38,Reentrancy,^0.4.19,TRUE,TRUE,TRUE,,
0x23ab81fd565d49259675eb87209d6899bf2e814d,/home/hjh/Desktop/test/sguardplus/sum/0x23ab81fd565d49259675eb87209d6899bf2e814d.sol,199,39,39,rlrep,117,access_control,^0.4.21,TRUE,TRUE,TRUE,,
0x23ba165482e05f7d49563242c7a48d08f5d7d802,/home/hjh/Desktop/test/sguardplus/sum/0x23ba165482e05f7d49563242c7a48d08f5d7d802.sol,199,19,19,rlrep,9,unchecked_low_level_calls,^0.4.24,FALSE(函数名变化),TRUE,TRUE,,
0x24dd6e1fe742bd8fd3a1d144fece1680f16296aa,/home/hjh/Desktop/test/sguardplus/sum/0x24dd6e1fe742bd8fd3a1d144fece1680f16296aa.sol,199,19,19,rlrep,22,Arithmetic,^0.4.16,TRUE,TRUE,TRUE,,
0x24e188a980b0aeab2c68f3eb20cc823af96a36da,/home/hjh/Desktop/test/sguardplus/sum/0x24e188a980b0aeab2c68f3eb20cc823af96a36da.sol,799,81,79,rlrep,619,access_control,^0.4.25,TRUE,FALSE,FALSE（未添加modifier的定义）,"./smartcontract/single_fixed_contracts\0x24e188a980b0aeab2c68f3eb20cc823af96a36da(619).sol:618:42: Error: Undeclared identifier.
    function setEth(uint _newEth) public onlyOwner {
                                         ^-------^
",未定义的变量和结构等
0x24f8752ae86cdd340bc40e606e6f89844b1cfe77,/home/hjh/Desktop/test/sguardplus/sum/0x24f8752ae86cdd340bc40e606e6f89844b1cfe77.sol,199,19,19,rlrep,36,unchecked_low_level_calls,^0.4.16,TRUE,TRUE,TRUE,,
0x25c08bb7aa204d221288d9739899f4edf96f5fba,/home/hjh/Desktop/test/sguardplus/sum/0x25c08bb7aa204d221288d9739899f4edf96f5fba.sol,199,19,19,rlrep,49,unchecked_low_level_calls,^0.4.16,TRUE,TRUE,TRUE,,
0x26fe03c9af82f0ae1ce2497c16ed4f6f3d7c32bd,/home/hjh/Desktop/test/sguardplus/sum/0x26fe03c9af82f0ae1ce2497c16ed4f6f3d7c32bd.sol,199,19,19,rlrep,20,Arithmetic,^0.4.11,FALSE(修复错位置）,TRUE,FALSE（未修复溢出漏洞）,,
0x2771ef07defb079c309542e11219d97b562ab6b0,/home/hjh/Desktop/test/sguardplus/sum/0x2771ef07defb079c309542e11219d97b562ab6b0.sol,199,39,39,rlrep,25,Arithmetic,^0.4.19,FALSE(脚本原因导致),TRUE,FALSE（未修复溢出漏洞）,,
0x27ce49590684308d22fe7adcb8b80976701774d3,/home/hjh/Desktop/test/sguardplus/sum/0x27ce49590684308d22fe7adcb8b80976701774d3.sol,399,81,59,rlrep,387,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x27e7030e54371ff5d7b122979bef20dafe7241d8,/home/hjh/Desktop/test/sguardplus/sum/0x27e7030e54371ff5d7b122979bef20dafe7241d8.sol,199,19,19,rlrep,29,Arithmetic,^0.4.24,TRUE,TRUE,TRUE,,
0x282c3971f8041bf4ab8b0d2ad0875e94958f8940,/home/hjh/Desktop/test/sguardplus/sum/0x282c3971f8041bf4ab8b0d2ad0875e94958f8940.sol,199,19,19,rlrep,16,Arithmetic,"^0.4.21	",TRUE,TRUE,TRUE,,
0x287fda15f8f002e5df9f536f10bbfc0816960f36,/home/hjh/Desktop/test/sguardplus/sum/0x287fda15f8f002e5df9f536f10bbfc0816960f36.sol,199,39,19,smartfix,161,access_control,^0.4.16,TRUE,TRUE,FALSE（改变语义）,,
0x2898ca01df2dc4062e8b269806de4996295a1f5c,/home/hjh/Desktop/test/sguardplus/sum/0x2898ca01df2dc4062e8b269806de4996295a1f5c.sol,399,59,59,rlrep,134,unchecked_low_level_calls,^0.4.11,TRUE,FALSE,TRUE,"./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:109:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
    function SaleAuction(address _nftAddress) public {
    ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:33:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Transfer(_from, _to, _tokenId);
        ^----------------------------^
./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:48:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        Birth(
        ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:82:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        AuctionCreated(
        ^ (Relevant source part starts here and spans across multiple lines).
./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:89:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        AuctionCancelled(_tokenId);
        ^------------------------^
./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:100:9: Warning: Invoking events without ""emit"" prefix is deprecated.
        AuctionSuccessful(_tokenId, price, msg.sender);
        ^--------------------------------------------^
./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:134:40: Warning: Using contract member ""balance"" inherited from the address type is deprecated. Convert the contract to ""address"" type to access the member, for example use ""address(contract).balance"" instead.
        bool res = nftAddress.transfer(this.balance);
                                       ^----------^
./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:134:9: Warning: Different number of components on the left hand side (1) than on the right hand side (0).
        bool res = nftAddress.transfer(this.balance);
        ^------------------------------------------^
./smartcontract/single_fixed_contracts\0x2898ca01df2dc4062e8b269806de4996295a1f5c(134).sol:134:9: Error: Not enough components (0) in value to assign all variables (1).
        bool res = nftAddress.transfer(this.balance);
        ^------------------------------------------^
",不支持的语法特性
0x28b3b1c6353e6b9b0b914fe54e8354f3a4b31691,/home/hjh/Desktop/test/sguardplus/sum/0x28b3b1c6353e6b9b0b914fe54e8354f3a4b31691.sol,199,39,19,rlrep,93,access_control,^0.4.15,TRUE,TRUE,TRUE,,
0x28cb4e001f87dacd8e97250e1312008668bd78a8,/home/hjh/Desktop/test/sguardplus/sum/0x28cb4e001f87dacd8e97250e1312008668bd78a8.sol,199,19,19,rlrep,33,access_control,^0.4.25,TRUE,TRUE,TRUE,,
0x28d673424398fd5de64133d4e64487c495a724f5,/home/hjh/Desktop/test/sguardplus/sum/0x28d673424398fd5de64133d4e64487c495a724f5.sol,199,19,19,rlrep,4,unchecked_low_level_calls,^0.5.0,TRUE,TRUE,FALSE（GPT返回错误）,,
0x2972d548497286d18e92b5fa1f8f9139e5653fd2,/home/hjh/Desktop/test/sguardplus/sum/0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,199,19,19,SmartBugs,14,unchecked_low_level_calls,^0.4.0,TRUE,TRUE,TRUE,,
0x29a904eecbcab49b667b2f5a1e5d5ad72065f7d0,/home/hjh/Desktop/test/sguardplus/sum/0x29a904eecbcab49b667b2f5a1e5d5ad72065f7d0.sol,199,39,19,rlrep,104,DoS,0.4.25,TRUE,TRUE,TRUE,,
0x2a1f5ed03553248602f6482fa78c7436f5ed2489,/home/hjh/Desktop/test/sguardplus/sum/0x2a1f5ed03553248602f6482fa78c7436f5ed2489.sol,199,19,19,rlrep,49,access_control,^0.4.11,TRUE,TRUE,TRUE,,
