file,path,line,cyclomatic_complexity,function_count,come,vul,vultype,version,fix_time,token_usage,抽查,deepseek修复,,qwen修复,
0xa71ffbe8b105d350057d111397c6de9732fec1a9,/home/hjh/Desktop/test/sguardplus/sum/0xa71ffbe8b105d350057d111397c6de9732fec1a9.sol,599,19,19,rlrep,358,access_control,0.4.25,41.91,1688,,,,,
0xa78a974b487357ad5c17a072dfee4d31b839b331,/home/hjh/Desktop/test/sguardplus/sum/0xa78a974b487357ad5c17a072dfee4d31b839b331.sol,399,19,19,smartfix,99,access_control,^0.4.16,24.24,945,,,,,
0xa8ddbe421894b22e5e5be86d9cf9c24f5600b8fe,/home/hjh/Desktop/test/sguardplus/sum/0xa8ddbe421894b22e5e5be86d9cf9c24f5600b8fe.sol,599,39,19,rlrep,124,access_control,^0.4.18,12.35,682,,,,,
0xa92e3ab42c195e52c9fbf129be47ecbb03845dfd,/home/hjh/Desktop/test/sguardplus/sum/0xa92e3ab42c195e52c9fbf129be47ecbb03845dfd.sol,799,39,19,rlrep,493,unchecked_low_level_calls,^0.4.19,16.78,719,2,1,,1,
0xa958f2404d1a1b33e2d22244aab118dcfcc358e3,/home/hjh/Desktop/test/sguardplus/sum/0xa958f2404d1a1b33e2d22244aab118dcfcc358e3.sol,399,19,19,rlrep,134,access_control,^0.4.24,38.9,1539,,,,,
0xa9ed84591369576e69654e45b35236b818ab1fed,/home/hjh/Desktop/test/sguardplus/sum/0xa9ed84591369576e69654e45b35236b818ab1fed.sol,199,19,19,rlrep,75,unchecked_low_level_calls,^0.4.25,23.33,848,,,,,
0xaa0e1bc5163293c2e335977d9478d741f3a4e372,/home/hjh/Desktop/test/sguardplus/sum/0xaa0e1bc5163293c2e335977d9478d741f3a4e372.sol,199,19,19,rlrep,35,unchecked_low_level_calls,^0.4.16,36.14,749,2,1,,1,
0xaa12936a79848938770bdbc5da0d49fe986678cc,/home/hjh/Desktop/test/sguardplus/sum/0xaa12936a79848938770bdbc5da0d49fe986678cc.sol,199,19,19,rlrep,9,Reentrancy,^0.4.11,,,,,,,
0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,/home/hjh/Desktop/test/sguardplus/sum/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,199,19,19,SmartBugs,54,Reentrancy,^0.4.19,,,,,,,
0xab51a20d744574f33e7f28a7b66b748dd5f7ce04,/home/hjh/Desktop/test/sguardplus/sum/0xab51a20d744574f33e7f28a7b66b748dd5f7ce04.sol,199,19,19,rlrep,15,TIME_MANIPULATION,^0.4.19,35.99,963,,,,,
0xab578cd37bec1a7e82922b70cc557e207ca5e7d6,/home/hjh/Desktop/test/sguardplus/sum/0xab578cd37bec1a7e82922b70cc557e207ca5e7d6.sol,199,19,19,rlrep,5,unchecked_low_level_calls,^0.4.23,7.38,479,,,,,
0xab7e45c80a2e46127663dc59ecf96d5af3a1e794,/home/hjh/Desktop/test/sguardplus/sum/0xab7e45c80a2e46127663dc59ecf96d5af3a1e794.sol,199,19,19,rlrep,73,Arithmetic,^0.4.11,28.38,1061,2,1,,0,修复失败
0xab7f12a452f44ff040ff25b0ad66a1d784438d70,/home/hjh/Desktop/test/sguardplus/sum/0xab7f12a452f44ff040ff25b0ad66a1d784438d70.sol,199,39,19,rlrep,42,Arithmetic,^0.4.16,29.43,1057,,,,,
0xabcdd0dbc5ba15804f5de963bd60491e48c3ef0b,/home/hjh/Desktop/test/sguardplus/sum/0xabcdd0dbc5ba15804f5de963bd60491e48c3ef0b.sol,199,39,19,rlrep,47,unchecked_low_level_calls,^0.4.25,28.17,767,,,,,
0xacfbc0cac678a020b919cbd17d3beb20b7c4c8f3,/home/hjh/Desktop/test/sguardplus/sum/0xacfbc0cac678a020b919cbd17d3beb20b7c4c8f3.sol,199,19,19,rlrep,20,unchecked_low_level_calls,^0.4.21,7.82,514,,,,,
0xad84d15ae6e6fb8acf4a5230207947af76b3d11b,/home/hjh/Desktop/test/sguardplus/sum/0xad84d15ae6e6fb8acf4a5230207947af76b3d11b.sol,199,19,19,rlrep,54,unchecked_low_level_calls,^0.4.13,24.09,688,2,1,,1,
0xae4f56f072c34c0a65b3ae3e4db797d831439d93,/home/hjh/Desktop/test/sguardplus/sum/0xae4f56f072c34c0a65b3ae3e4db797d831439d93.sol,399,79,39,rlrep,223,access_control,^0.4.11,15.64,775,,,,,
0xaec5cf7fa497c2b27a6f37ee0c817c619b42c03a,/home/hjh/Desktop/test/sguardplus/sum/0xaec5cf7fa497c2b27a6f37ee0c817c619b42c03a.sol,801,19,19,rlrep,1227,unchecked_low_level_calls,^0.4.25,11.86,581,,,,,
0xaf89C5E115Ab3437fC965224D317d09faa66ee3E,/home/hjh/Desktop/test/sguardplus/sum/0xaf89C5E115Ab3437fC965224D317d09faa66ee3E.sol,801,19,19,smartfix,803,Reentrancy,0.8.5,,,,,,,
0xaffd185f4e505904566cdc9677a5efc2e9875b8b,/home/hjh/Desktop/test/sguardplus/sum/0xaffd185f4e505904566cdc9677a5efc2e9875b8b.sol,199,,,rlrep,39,unchecked_low_level_calls,^0.4.16,17.79,563,2,1,,1,
0xb008bada917b446bf809e9ce2797fbe92f1a2521,/home/hjh/Desktop/test/sguardplus/sum/0xb008bada917b446bf809e9ce2797fbe92f1a2521.sol,399,,,rlrep,233,unchecked_low_level_calls,^0.5.0,47.1,1639,,,,,
0xb02bc6401abf94d899efcc7c0733b6eedeaf657a,/home/hjh/Desktop/test/sguardplus/sum/0xb02bc6401abf94d899efcc7c0733b6eedeaf657a.sol,199,,,rlrep,28,Arithmetic,>=0.4.22 <0.6.0,13.66,737,,,,,
0xb0b028210a1c3865556dc02cda6bed8a4c324300,/home/hjh/Desktop/test/sguardplus/sum/0xb0b028210a1c3865556dc02cda6bed8a4c324300.sol,199,,,rlrep,34,Arithmetic,^0.4.16,17.68,663,,,,,
0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d,/home/hjh/Desktop/test/sguardplus/sum/0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d.sol,199,,,rlrep,20,unchecked_low_level_calls,^0.4.25,14.88,748,2,1,,1,
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77,/home/hjh/Desktop/test/sguardplus/sum/0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,199,,,SmartBugs,14,unchecked_low_level_calls,^0.4.24,9.41,540,,,,,
0xb11e0464cbcf0a06bbe29d8882c9fc7a96cca9fb,/home/hjh/Desktop/test/sguardplus/sum/0xb11e0464cbcf0a06bbe29d8882c9fc7a96cca9fb.sol,199,,,rlrep,70,Arithmetic,^0.4.20,21.26,871,,,,,
0xb1bafca3737268a96673a250173b6ed8f1b5b65f,/home/hjh/Desktop/test/sguardplus/sum/0xb1bafca3737268a96673a250173b6ed8f1b5b65f.sol,199,,,rlrep,102,access_control,^0.4.25,21.39,872,,,,,
0xb1d9f149e833510a3af3ab54dc1568ad11244bf7,/home/hjh/Desktop/test/sguardplus/sum/0xb1d9f149e833510a3af3ab54dc1568ad11244bf7.sol,399,,,rlrep,132,unchecked_low_level_calls,^0.4.25,8,500,2,1,,1,
0xb33e35c8e3b46a747a5fd5ea78d901aabe3f4f96,/home/hjh/Desktop/test/sguardplus/sum/0xb33e35c8e3b46a747a5fd5ea78d901aabe3f4f96.sol,199,,,rlrep,49,Arithmetic,^0.4.16,29.18,976,,,,,
0xb351dccadf44d72b51612788c7e680f6b6e6d770,/home/hjh/Desktop/test/sguardplus/sum/0xb351dccadf44d72b51612788c7e680f6b6e6d770.sol,199,,,rlrep,34,Arithmetic,^0.4.24,15.36,642,,,,,
0xb37f18af15bafb869a065b61fc83cfc44ed9cc27,/home/hjh/Desktop/test/sguardplus/sum/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,199,,,SmartBugs,33,unchecked_low_level_calls,^0.4.24,24.88,824,,,,,
0xb48e28b7de69e921e37c9786f11a6f73274777ef,/home/hjh/Desktop/test/sguardplus/sum/0xb48e28b7de69e921e37c9786f11a6f73274777ef.sol,199,,,rlrep,36,Reentrancy,^0.4.18,,,,,,,
0xb51be78511c5000f5e6bc99cb79703ef38879705,/home/hjh/Desktop/test/sguardplus/sum/0xb51be78511c5000f5e6bc99cb79703ef38879705.sol,199,,,rlrep,19,Arithmetic,^0.4.24,12.11,642,2,0,修改错误,0,缺乏上下文导致没有引用SafeMath
0xb5c0e43a6330b9eb904ec57ea24d70269ae4652e,/home/hjh/Desktop/test/sguardplus/sum/0xb5c0e43a6330b9eb904ec57ea24d70269ae4652e.sol,199,,,smartfix,39,access_control,^0.4.17,13.35,630,,,,,
0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12,/home/hjh/Desktop/test/sguardplus/sum/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,199,,,SmartBugs,40,Reentrancy,^0.4.19,,,,,,,
0xb69d64383103afe6871d659d15d51bb106d66dc1,/home/hjh/Desktop/test/sguardplus/sum/0xb69d64383103afe6871d659d15d51bb106d66dc1.sol,199,,,rlrep,19,Reentrancy,^0.4.25,,,,,,,
0xb6be3408ad3e4020b38820be9fffeb131b7b1a68,/home/hjh/Desktop/test/sguardplus/sum/0xb6be3408ad3e4020b38820be9fffeb131b7b1a68.sol,199,,,rlrep,9,unchecked_low_level_calls,^0.4.24,7.93,471,2,1,,1,
0xb77feddb7e627a78140a2a32cac65a49ed1dba8e,/home/hjh/Desktop/test/sguardplus/sum/0xb77feddb7e627a78140a2a32cac65a49ed1dba8e.sol,199,,,rlrep,69,access_control,^0.4.18,54.01,2247,,,,,
0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7,/home/hjh/Desktop/test/sguardplus/sum/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,199,,,SmartBugs,25,unchecked_low_level_calls,^0.4.23,17.08,654,,,,,
0xb8d24ac55866236b2c7b8fb046ca110d488fba02,/home/hjh/Desktop/test/sguardplus/sum/0xb8d24ac55866236b2c7b8fb046ca110d488fba02.sol,199,,,rlrep,124,Arithmetic,^0.4.13,19.25,782,2,0,缺乏上下文导致没有引用SafeMath,0,缺乏上下文导致没有引用SafeMath
0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e,/home/hjh/Desktop/test/sguardplus/sum/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,199,,,SmartBugs,38,Reentrancy,^0.4.19,,,,,,,
0xba8875544fc74999aee429fb0c80c78dc394f217,/home/hjh/Desktop/test/sguardplus/sum/0xba8875544fc74999aee429fb0c80c78dc394f217.sol,399,,,rlrep,197,access_control,^0.4.24,13.11,687,,,,,
0xbaa3de6504690efb064420d89e871c27065cdd52,/home/hjh/Desktop/test/sguardplus/sum/0xbaa3de6504690efb064420d89e871c27065cdd52.sol,199,,,SmartBugs,14,unchecked_low_level_calls,^0.4.23,17.05,689,2,0,修改正确，但改变了代码原意，多加了onlyowner,1,
0xbabfe0ae175b847543724c386700065137d30e3b,/home/hjh/Desktop/test/sguardplus/sum/0xbabfe0ae175b847543724c386700065137d30e3b.sol,199,,,smartfix,30,Reentrancy,^0.4.18,,,,,,,
0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f,/home/hjh/Desktop/test/sguardplus/sum/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,199,,,SmartBugs,41,Reentrancy,^0.4.19,,,,,,,
0xbb95b2ed30c2636ac4eaf9f851fc7e1f5253b0f4,/home/hjh/Desktop/test/sguardplus/sum/0xbb95b2ed30c2636ac4eaf9f851fc7e1f5253b0f4.sol,199,,,rlrep,54,unchecked_low_level_calls,^0.4.13,27.16,663,,,,,
0xbbad179bacf0e43480ae346f02f02b78c05a209a,/home/hjh/Desktop/test/sguardplus/sum/0xbbad179bacf0e43480ae346f02f02b78c05a209a.sol,199,,,rlrep,16,Arithmetic,^0.4.25,26.91,681,,,,,
0xbd3696b01a487b012ba99628b06a1a7859f5ca23,/home/hjh/Desktop/test/sguardplus/sum/0xbd3696b01a487b012ba99628b06a1a7859f5ca23.sol,399,,,rlrep,209,access_control,^0.4.18,15.63,692,2,1,,1,
0xbd6ca67d04aeff4568d088877a5a9e024e2a02ad,/home/hjh/Desktop/test/sguardplus/sum/0xbd6ca67d04aeff4568d088877a5a9e024e2a02ad.sol,199,,,rlrep,79,access_control,^0.4.24,37.2,1143,,,,,
0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888,/home/hjh/Desktop/test/sguardplus/sum/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,199,,,SmartBugs,63,Reentrancy,^0.4.19,,,,,,,
0xbe5ce0f9dc0ff7c32e6fc43f7b2c11bab9507c98,/home/hjh/Desktop/test/sguardplus/sum/0xbe5ce0f9dc0ff7c32e6fc43f7b2c11bab9507c98.sol,199,,,rlrep,16,Arithmetic,"^0.4.21	",41.3,1214,,,,,
0xbea2ac62cd7da8951f7992c40ef52139fcdd33a3,/home/hjh/Desktop/test/sguardplus/sum/0xbea2ac62cd7da8951f7992c40ef52139fcdd33a3.sol,199,,,rlrep,22,Arithmetic,^0.4.16,32.08,735,2,0,缺乏上下文导致没有引用SafeMath,0,缺乏上下文导致没有引用SafeMath
0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c,/home/hjh/Desktop/test/sguardplus/sum/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,199,,,SmartBugs,14,unchecked_low_level_calls,^0.4.24,10.77,530,,,,,
0xbeeb26aff1df3605e9d4d7ea9a3b73d124d2913d,/home/hjh/Desktop/test/sguardplus/sum/0xbeeb26aff1df3605e9d4d7ea9a3b73d124d2913d.sol,199,,,rlrep,16,Arithmetic,"^0.4.25	",16.67,685,,,,,
0xc1cf194c1449713bf811a93f4e1a6211c1713e34,/home/hjh/Desktop/test/sguardplus/sum/0xc1cf194c1449713bf811a93f4e1a6211c1713e34.sol,399,,,rlrep,260,access_control,^0.4.25,14.4,610,,,,,
0xc1d73e148590b60ce9dd42d141f9b27bbad07879,/home/hjh/Desktop/test/sguardplus/sum/0xc1d73e148590b60ce9dd42d141f9b27bbad07879.sol,199,,,rlrep,12,Arithmetic,^0.4.22,19.43,708,2,1,,0,缺乏上下文导致没有引用SafeMath
0xc26677571d41ff2cffc1775f259e54827a1e162b,/home/hjh/Desktop/test/sguardplus/sum/0xc26677571d41ff2cffc1775f259e54827a1e162b.sol,399,,,rlrep,138,access_control,^0.4.19,10.96,566,,,,,
0xc2d890f9ee41d84aeefeae0886bccddc12a6a394,/home/hjh/Desktop/test/sguardplus/sum/0xc2d890f9ee41d84aeefeae0886bccddc12a6a394.sol,199,,,rlrep,94,unchecked_low_level_calls,^0.4.25,25.13,691,,,,,
0xc37172f6a954e3a779f5117fd751c5e870164e01,/home/hjh/Desktop/test/sguardplus/sum/0xc37172f6a954e3a779f5117fd751c5e870164e01.sol,199,,,rlrep,34,Arithmetic,^0.4.16,20.12,827,,,,,
0xc3dc5b72cba5922b95ebc81606b2581e577feca0,/home/hjh/Desktop/test/sguardplus/sum/0xc3dc5b72cba5922b95ebc81606b2581e577feca0.sol,399,,,rlrep,144,access_control,^0.4.25,34.58,844,2,1,,1,
0xc43fba7bf0250fcd88439af086475fdf117fa255,/home/hjh/Desktop/test/sguardplus/sum/0xc43fba7bf0250fcd88439af086475fdf117fa255.sol,199,,,rlrep,51,unchecked_low_level_calls,^0.4.19,32.38,1040,,,,,
0xc4529ea3f838a7e27a673a87bfe844a5b8b1e4e2,/home/hjh/Desktop/test/sguardplus/sum/0xc4529ea3f838a7e27a673a87bfe844a5b8b1e4e2.sol,199,,,rlrep,62,unchecked_low_level_calls,^0.4.17,27.46,700,,,,,
0xc45ccec08585373e1ae412ec212ad1762df0f095,/home/hjh/Desktop/test/sguardplus/sum/0xc45ccec08585373e1ae412ec212ad1762df0f095.sol,199,,,rlrep,67,access_control,^0.4.25,36.14,1317,,,,,
0xc48ff50311a4c019bfe5f7f552eed87af70172b9,/home/hjh/Desktop/test/sguardplus/sum/0xc48ff50311a4c019bfe5f7f552eed87af70172b9.sol,199,,,rlrep,53,unchecked_low_level_calls,^0.4.25,8.92,503,2,1,,1,
0xC4f7BF3Afba59211a95511291F766019172FF36e,/home/hjh/Desktop/test/sguardplus/sum/0xC4f7BF3Afba59211a95511291F766019172FF36e.sol,399,,,smartfix,8,access_control,^0.4.16,17.02,594,,,,,
0xc545841575be98d58ccde7842e5caa11ec61a0a1,/home/hjh/Desktop/test/sguardplus/sum/0xc545841575be98d58ccde7842e5caa11ec61a0a1.sol,199,,,rlrep,135,Reentrancy,^0.4.16,,,,,,,
0xc58492b3b14f658adff566c988029308505f81b5,/home/hjh/Desktop/test/sguardplus/sum/0xc58492b3b14f658adff566c988029308505f81b5.sol,199,,,rlrep,20,unchecked_low_level_calls,^0.4.11,11.54,653,,,,,
0xc606721c67741D9C140Ed11b93Fc4ea857C8A69f,/home/hjh/Desktop/test/sguardplus/sum/0xc606721c67741D9C140Ed11b93Fc4ea857C8A69f.sol,399,,,smartfix,128,access_control,0.8.7,7.79,500,2,1,,1,
0xc612cd825dc6d8377e6ffd5ef97731d023fc78b7,/home/hjh/Desktop/test/sguardplus/sum/0xc612cd825dc6d8377e6ffd5ef97731d023fc78b7.sol,199,,,rlrep,30,Arithmetic,^0.4.18,20.97,859,,,,,
0xc67c1f88f31e724b137a057292e55cb42a5f3241,/home/hjh/Desktop/test/sguardplus/sum/0xc67c1f88f31e724b137a057292e55cb42a5f3241.sol,199,,,rlrep,49,Reentrancy,^0.4.16,,,,,,,
0xc709c316555ae3002ccc1c0ff7bd2ba83b9cd067,/home/hjh/Desktop/test/sguardplus/sum/0xc709c316555ae3002ccc1c0ff7bd2ba83b9cd067.sol,199,,,rlrep,16,Arithmetic,"^0.4.21	",12.58,663,,,,,
0xc7af99fe5513eb6710e6d5f44f9989da40f27f26,/home/hjh/Desktop/test/sguardplus/sum/0xc7af99fe5513eb6710e6d5f44f9989da40f27f26.sol,399,,,rlrep,169,unchecked_low_level_calls,^0.4.25,14.3,640,2,1,,1,
0xc897b67094f610add6a207c470e02bdb556e2ed7,/home/hjh/Desktop/test/sguardplus/sum/0xc897b67094f610add6a207c470e02bdb556e2ed7.sol,199,,,rlrep,6,unchecked_low_level_calls,0.5.1,9.03,563,,,,,
0xc99f359f73626e475ee86caab459a4b34ae93fea,/home/hjh/Desktop/test/sguardplus/sum/0xc99f359f73626e475ee86caab459a4b34ae93fea.sol,399,,,rlrep,190,access_control,^0.4.19,13.21,702,,,,,
0xca16790e9bb125392960e78befff1d4df4cb5b58,/home/hjh/Desktop/test/sguardplus/sum/0xca16790e9bb125392960e78befff1d4df4cb5b58.sol,199,,,rlrep,15,unchecked_low_level_calls,^0.4.25,38.93,1045,,,,,
0xca3c1f193284d65777be83274b65181210419e41,/home/hjh/Desktop/test/sguardplus/sum/0xca3c1f193284d65777be83274b65181210419e41.sol,199,,,rlrep,71,unchecked_low_level_calls,^0.4.25,42.24,1097,2,1,,1,
0xcb504e6590f78acd9aa1fbff6c749124facb56a6,/home/hjh/Desktop/test/sguardplus/sum/0xcb504e6590f78acd9aa1fbff6c749124facb56a6.sol,399,,,rlrep,46,Reentrancy,^0.4.18,,,,,,,
0xcb6fe98097fe7d6e00415bb6623d5fc3effa4e83,/home/hjh/Desktop/test/sguardplus/sum/0xcb6fe98097fe7d6e00415bb6623d5fc3effa4e83.sol,199,,,smartfix,19,Reentrancy,^0.4.25,,,,,,,
0xcc3a2773941eb0c79b66f86163a8afbed621194d,/home/hjh/Desktop/test/sguardplus/sum/0xcc3a2773941eb0c79b66f86163a8afbed621194d.sol,199,,,rlrep,101,unchecked_low_level_calls,^0.4.24,14.51,701,,,,,
0xcc7fbc0647e6ea60916bb9a003281e24baf79798,/home/hjh/Desktop/test/sguardplus/sum/0xcc7fbc0647e6ea60916bb9a003281e24baf79798.sol,199,,,rlrep,46,Reentrancy,^0.4.19,,,,,,,
0xccccccccab8785b30f5d4ceafa0f3cbd1edaa58f,/home/hjh/Desktop/test/sguardplus/sum/0xccccccccab8785b30f5d4ceafa0f3cbd1edaa58f.sol,199,,,smartfix,125,Reentrancy,= 0.7.6,,,,,,,
0xcd389f4873e8fbce7925b1d57804842043a3bf36,/home/hjh/Desktop/test/sguardplus/sum/0xcd389f4873e8fbce7925b1d57804842043a3bf36.sol,199,,,rlrep,27,Arithmetic,^0.4.25,12.89,684,,,,,
0xcd3e9a892326d5ecee77c1e2380d2ef20dab119f,/home/hjh/Desktop/test/sguardplus/sum/0xcd3e9a892326d5ecee77c1e2380d2ef20dab119f.sol,199,,,rlrep,19,Reentrancy,^0.4.25,,,,,,,
0xcd61821983937bf82368382fb5907b3eaf078d1f,/home/hjh/Desktop/test/sguardplus/sum/0xcd61821983937bf82368382fb5907b3eaf078d1f.sol,199,,,rlrep,5,unchecked_low_level_calls,^0.4.23,9.96,478,2,1,,1,
0xce566351442ffadaca79320e0c52788fa36910e1,/home/hjh/Desktop/test/sguardplus/sum/0xce566351442ffadaca79320e0c52788fa36910e1.sol,399,,,rlrep,306,access_control,^0.4.24,28.69,857,,,,,
0xcead721ef5b11f1a7b530171aab69b16c5e66b6e,/home/hjh/Desktop/test/sguardplus/sum/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,199,,,SmartBugs,29,Reentrancy,^0.4.25,,,,,,,
0xcef4075abb292c62db890f876f846c55bd2b719d,/home/hjh/Desktop/test/sguardplus/sum/0xcef4075abb292c62db890f876f846c55bd2b719d.sol,199,,,rlrep,102,access_control,^0.4.25,28.07,1064,,,,,
0xcf63ec4ee1b5ba3593aad05f7201ba586fec9aef,/home/hjh/Desktop/test/sguardplus/sum/0xcf63ec4ee1b5ba3593aad05f7201ba586fec9aef.sol,399,,,smartfix,180,Reentrancy,^0.8.2,,,,,,,
0xd08c0b2f4b98cabf4ac9efc9a541f6ffbcbc3441,/home/hjh/Desktop/test/sguardplus/sum/0xd08c0b2f4b98cabf4ac9efc9a541f6ffbcbc3441.sol,199,,,rlrep,12,Arithmetic,^0.4.25,14.83,665,,,,,
0xd0eabc1550ba386fd26b2c01dec45b2595063498,/home/hjh/Desktop/test/sguardplus/sum/0xd0eabc1550ba386fd26b2c01dec45b2595063498.sol,199,,,rlrep,20,unchecked_low_level_calls,>= 0.4.24,14.23,720,,,,,
0xd116d1349c1382b0b302086a4e4219ae4f8634ff,/home/hjh/Desktop/test/sguardplus/sum/0xd116d1349c1382b0b302086a4e4219ae4f8634ff.sol,199,,,rlrep,23,Reentrancy,^0.4.19,,,,,,,
0xd152f549545093347a162dce210e7293f1452150,/home/hjh/Desktop/test/sguardplus/sum/0xd152f549545093347a162dce210e7293f1452150.sol,199,,,smartfix,13,access_control,^0.4.25,25.39,771,2,1,,0,修复失败
0xd2018bfaa266a9ec0a1a84b061640faa009def76,/home/hjh/Desktop/test/sguardplus/sum/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,199,,,SmartBugs,44,unchecked_low_level_calls,^0.4.19,10.46,578,,,,,
0xd3e55b1c1da60e7e995e70d85c847c975fed5d37,/home/hjh/Desktop/test/sguardplus/sum/0xd3e55b1c1da60e7e995e70d85c847c975fed5d37.sol,199,,,rlrep,43,Arithmetic,^0.4.11,19.03,770,,,,,
0xd41d48be0a81690a785bf1df336163f7b78eadca,/home/hjh/Desktop/test/sguardplus/sum/0xd41d48be0a81690a785bf1df336163f7b78eadca.sol,199,,,rlrep,53,unchecked_low_level_calls,^0.4.19,15.68,600,,,,,
0xd42993d9d330614fb7e4331e41d2916f9a69d28e,/home/hjh/Desktop/test/sguardplus/sum/0xd42993d9d330614fb7e4331e41d2916f9a69d28e.sol,199,,,rlrep,28,TIME_MANIPULATION,^0.4.11,28.46,986,2,0,仍然使用block.number，建议全部使用block.timestampl,0,仍然使用block.number，建议全部使用block.timestampl
0xd518db222f37f9109db8e86e2789186c7e340f12,/home/hjh/Desktop/test/sguardplus/sum/0xd518db222f37f9109db8e86e2789186c7e340f12.sol,199,,,rlrep,37,Reentrancy,^0.4.19,,,,,,,
0xd5500f15abdab81f4ede3a30a215964a4068a4b7,/home/hjh/Desktop/test/sguardplus/sum/0xd5500f15abdab81f4ede3a30a215964a4068a4b7.sol,799,,,smartfix,563,Reentrancy,^0.5.0,,,,,,,
0xd5967fed03e85d1cce44cab284695b41bc675b5c,/home/hjh/Desktop/test/sguardplus/sum/0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,199,,,SmartBugs,16,unchecked_low_level_calls,^0.4.0,23.21,643,,,,,
0xd69ef2f30c17b73add956f7f736fe8a6b69a1097,/home/hjh/Desktop/test/sguardplus/sum/0xd69ef2f30c17b73add956f7f736fe8a6b69a1097.sol,199,,,rlrep,54,unchecked_low_level_calls,^0.4.13,15.28,665,2,1,,1,
0xd6a755bce1844ad6b7681118b18f54d63e5c13f9,/home/hjh/Desktop/test/sguardplus/sum/0xd6a755bce1844ad6b7681118b18f54d63e5c13f9.sol,199,,,rlrep,15,Arithmetic,^0.4.11,11.11,557,,,,,
0xd6c846dc3f02c385f1bdb8e13b52e7667334257b,/home/hjh/Desktop/test/sguardplus/sum/0xd6c846dc3f02c385f1bdb8e13b52e7667334257b.sol,199,,,rlrep,13,Arithmetic,^0.4.11,27.27,943,,,,,
0xd7018f48dd4be4cb73c927598e2ec850a6d81b23,/home/hjh/Desktop/test/sguardplus/sum/0xd7018f48dd4be4cb73c927598e2ec850a6d81b23.sol,199,,,rlrep,15,Arithmetic,^0.4.19,12.84,716,,,,,
0xd7093534bf4f22d49e5830ead80f0c0d80715d93,/home/hjh/Desktop/test/sguardplus/sum/0xd7093534bf4f22d49e5830ead80f0c0d80715d93.sol,199,,,rlrep,35,Arithmetic,^0.4.18,15.69,695,2,0,修复失败,0,缺乏上下文导致没有引用SafeMath
0xd754ee6a9e8964602f48e11971e79d0b2f6452d5,/home/hjh/Desktop/test/sguardplus/sum/0xd754ee6a9e8964602f48e11971e79d0b2f6452d5.sol,199,,,rlrep,29,Reentrancy,^0.4.21,,,,,,,
0xd7aa007c3e7ab454ffe3e20f0b28f926db295477,/home/hjh/Desktop/test/sguardplus/sum/0xd7aa007c3e7ab454ffe3e20f0b28f926db295477.sol,399,,,rlrep,260,access_control,^0.4.25,10.86,572,,,,,
0xd7aa94f17d60be06414973a45ffa77efd6443f0f,/home/hjh/Desktop/test/sguardplus/sum/0xd7aa94f17d60be06414973a45ffa77efd6443f0f.sol,199,,,rlrep,38,Arithmetic,^0.4.16,14.69,701,,,,,
0xd7b16e78fb15e54d644b5d53c645d7296e7698e5,/home/hjh/Desktop/test/sguardplus/sum/0xd7b16e78fb15e54d644b5d53c645d7296e7698e5.sol,399,,,rlrep,193,access_control,0.4.25,35.45,1585,2,0,改变了代码原意,1,
0xd86b0549fbcd5e5355b6299699a9cf2f54170258,/home/hjh/Desktop/test/sguardplus/sum/0xd86b0549fbcd5e5355b6299699a9cf2f54170258.sol,399,,,rlrep,20,Reentrancy,^0.4.25,,,,,,,
0xd88961b58d6b049404554117fcb94788a6ae7df8,/home/hjh/Desktop/test/sguardplus/sum/0xd88961b58d6b049404554117fcb94788a6ae7df8.sol,399,,,rlrep,173,Arithmetic,>= 0.4.24,21.8,1020,,,,,
0xd9407042fcafcbc90d115ff704aee134f85c5318,/home/hjh/Desktop/test/sguardplus/sum/0xd9407042fcafcbc90d115ff704aee134f85c5318.sol,199,,,rlrep,18,Arithmetic,^0.4.24,25.99,992,,,,,
